CASE_NUMBER,CASE_DATE,CASE_ADDRESS,CASE_STATUS,DESCRIPTION,VICT_TYPE,vict_type_generic,case_vict_type_generic,weapon_inferred,name_is_vague,null_dob,age_at_case,RACE,SEX,person_uid_is_custom_match,person_uid
17V0115,2017-03-15,1600 HOLLINS ST,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,15,BLACK,MALE,0,cc20b88dcb
17V0115,2017-03-15,1600 HOLLINS ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,34,BLACK,MALE,0,842551be72
17H0065,2017-03-16,2700 E MADISON ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,19,BLACK,MALE,0,a002fbfb67
17V0116,2017-03-16,3211 BELAIR RD,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,5941ad4e00
17V0116,2017-03-16,3211 BELAIR RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,34,BLACK,MALE,0,6ae87da828
17V0117,2017-03-16,1200 GREENMOUNT AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,20a2b9f7a8
17V0117,2017-03-16,1200 GREENMOUNT AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,d999425858
17H0066,2017-03-17,2600 LOYOLA NORTHWAY,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,28,BLACK,MALE,0,24c9b70a9e
17H0066,2017-03-17,2600 LOYOLA NORTHWAY,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,30,BLACK,MALE,0,3805885a9b
17H0066,2017-03-17,2600 LOYOLA NORTHWAY,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,27,BLACK,MALE,0,d2b27057ad
17H0066,2017-03-17,2600 LOYOLA NORTHWAY,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,3cb62b3a7b
17H0067,2017-03-17,4011 WHITE AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,24,BLACK,MALE,0,3c3152cf9d
17H0068,2017-03-17,2600 W FAIRMOUNT AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,24,BLACK,MALE,0,ac3c993f83
17H0068,2017-03-17,2600 W FAIRMOUNT AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,38,BLACK,MALE,0,f46caf4098
17H0068,2017-03-17,2600 W FAIRMOUNT AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,28,BLACK,MALE,0,4ce4e15517
17V0118,2017-03-17,2500 MOSHER ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,FEMALE,0,8253d90a75
17V0118,2017-03-17,2500 MOSHER ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,33,BLACK,FEMALE,0,c343cda0d1
17V0119,2017-03-17,3100 W NORTH AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,22,BLACK,MALE,0,b21c5a1b56
17V0119,2017-03-17,3100 W NORTH AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,13,UNKNOWN,MALE,0,1d45e33134
17V0119,2017-03-17,3100 W NORTH AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,41,BLACK,MALE,0,5927572c2d
17V0120,2017-03-18,2928 CLIFTON PARK TER,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,5941ad4e00
17V0120,2017-03-18,2928 CLIFTON PARK TER,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,32,BLACK,MALE,0,186341e471
17H0070,2017-03-19,2700 THE ALAMEDA,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,31,BLACK,MALE,0,151a3a1d52
17H0070,2017-03-19,2700 THE ALAMEDA,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,27,BLACK,MALE,0,151a3a1d52
17H0070,2017-03-19,2700 THE ALAMEDA,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,26,BLACK,MALE,0,151a3a1d52
17H0070,2017-03-19,2700 THE ALAMEDA,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,68522d8b1d
17V0123,2017-03-19,6500 RIVERVIEW AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,50,WHITE,FEMALE,0,1aa333b29f
17V0123,2017-03-19,6500 RIVERVIEW AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,19,BLACK,MALE,0,8f4d285961
17V0123,2017-03-19,6500 RIVERVIEW AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,9300d3196a
17V0123,2017-03-19,6500 RIVERVIEW AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,e81e0a2f6c
17V0122,2017-03-20,2400 W FRANKLIN ST,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,19,BLACK,MALE,0,5b485694e9
17V0122,2017-03-20,2400 W FRANKLIN ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,0,a94fe3ab0a
17H0071,2017-03-22,2400 GUILFORD AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,38,BLACK,FEMALE,0,6f155af66d
17V0124,2017-03-22,001 BENKERT AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,a6baa5a888
17V0125,2017-03-22,1200 N MONTFORD AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,37,BLACK,MALE,0,6a100f25c0
17H0073,2017-03-24,2400 GREENMOUNT AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,45,BLACK,MALE,0,614563c60e
17H0073,2017-03-24,2400 GREENMOUNT AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,40,BLACK,MALE,0,48ecc42b4a
17V0126,2017-03-25,500 NORMANDY AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,37,BLACK,MALE,0,97aed39b7a
17H0074,2017-03-26,2300 TIOGA PKWY,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,19,BLACK,MALE,0,665d64c2fd
17V0127,2017-03-26,4803 TAMARIND RD,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,55,BLACK,MALE,0,82729b30bd
17V0127,2017-03-26,4803 TAMARIND RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,53,BLACK,MALE,0,ded9510284
17H0076,2017-03-27,2400 REISTERSTOWN RD,CLOSED,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,48,BLACK,MALE,0,7640eadbf1
17H0076,2017-03-27,2400 REISTERSTOWN RD,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,45,BLACK,MALE,0,a72ab7ebb4
17H0076,2017-03-27,2400 REISTERSTOWN RD,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,44ad400a13
17V0128,2017-03-27,1700 N SMALLWOOD ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,64,BLACK,FEMALE,0,126859a99e
17V0128,2017-03-27,1700 N SMALLWOOD ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,19,BLACK,FEMALE,0,dda5128ace
17V0129,2017-03-27,1000 BETHUNE RD,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,20,BLACK,MALE,0,0e47be6995
17V0129,2017-03-27,1000 BETHUNE RD,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,467f66d8e8
17V0130,2017-03-28,800 N GILMOR ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,FEMALE,0,42980c6aa6
17H0079,2017-03-29,2900 W BELVEDERE AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,27,BLACK,MALE,0,e8d5c73ce1
17H0079,2017-03-29,2900 W BELVEDERE AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,30,BLACK,MALE,0,c3c0d72876
17V0131,2017-03-29,0001 N STRICKER ST,CLOSED,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,37,BLACK,MALE,0,271fddccf8
17V0131,2017-03-29,0001 N STRICKER ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,e08ad89400
17V0131,2017-03-29,0001 N STRICKER ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,36,BLACK,MALE,0,5bebf17a1f
17V0132,2017-03-29,200 STONECROFT RD,OPEN/WARRANT,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,1,ca447f7cce
17V0132,2017-03-29,200 STONECROFT RD,OPEN/WARRANT,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,23,WHITE,MALE,0,c5809247bc
17V0133,2017-03-29,2400 ARUNAH AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,33,BLACK,MALE,0,9be5de5bdd
17H0080,2017-03-30,3500 WABASH AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,27,BLACK,MALE,0,e8d5c73ce1
17V0135,2017-03-30,1800 CLIFTON AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,edd047cd6d
17V0137,2017-03-31,300 EDGEWOOD ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,FEMALE,0,a02b0bcb77
17V0137,2017-03-31,300 EDGEWOOD ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,d1310e82a7
17V0138,2017-04-01,2725 EDMONDSON AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,31,BLACK,MALE,0,f58178f511
17V0138,2017-04-01,2725 EDMONDSON AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,FEMALE,0,c223ec838e
17V0139,2017-04-01,3800 BOARMAN AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,36,BLACK,MALE,0,32d6ae75dd
17V0139,2017-04-01,3800 BOARMAN AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,35,BLACK,MALE,0,baa39133e2
17V0140,2017-04-01,800 W LEXINGTON ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,57c6e7aaf2
17V0141,2017-04-02,4700 GWYNN OAK AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,23,BLACK,MALE,0,a93d98b95a
17V0141,2017-04-02,4700 GWYNN OAK AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,9e2551159c
17H0081,2017-04-03,1600 N WOLFE ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,80b006feac
17H0081,2017-04-03,1600 N WOLFE ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,8d7a54135a
17V0142,2017-04-03,1300 N PATTERSON PARK AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,39,BLACK,MALE,1,9ce5cc51f7
17V0142,2017-04-03,1300 N PATTERSON PARK AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,31,BLACK,MALE,0,85f3c69c7f
17H0082,2017-04-04,3400 JUNEWAY,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,20,BLACK,MALE,0,895789d17c
17V0143,2017-04-05,2400 CARROLL ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,17,HISPANIC,MALE,0,93c6d27774
17V0143,2017-04-05,2400 CARROLL ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,18,WHITE,MALE,0,48e1a560c5
17V0143,2017-04-05,2400 CARROLL ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,17,HISPANIC,MALE,0,93c6d27774
17V0144,2017-04-06,300 S LOUDON AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,52,BLACK,MALE,0,4718756d57
17H0083,2017-04-08,200 PEARL ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,36,BLACK,MALE,1,606719d93e
17H0083,2017-04-08,200 PEARL ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,27,BLACK,MALE,0,10e3b26857
17H0083,2017-04-08,200 PEARL ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,36,BLACK,MALE,1,606719d93e
17V0145,2017-04-08,1900 KENNEDY AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,1,c2960b9b86
17V0145,2017-04-08,1900 KENNEDY AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,1f2ab0671a
17V0145,2017-04-08,1900 KENNEDY AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,711ba3d37a
17V0145,2017-04-08,1900 KENNEDY AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,1,f60cf43f58
17V0147,2017-04-08,2600 JEFFERSON ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,14,BLACK,MALE,0,764fcd2be9
17H0084,2017-04-09,1200 W NORTH AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,30,BLACK,MALE,0,b1aec14025
17H0085,2017-04-09,6100 PLANTVIEW WY,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,24,BLACK,MALE,0,43e69ad2a0
17H0085,2017-04-09,6100 PLANTVIEW WY,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,27,BLACK,MALE,0,686e009aca
17V0148,2017-04-09,1100 N LAKEWOOD AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,17,BLACK,MALE,0,84d5d58ac2
17V0149,2017-04-09,2700 PRESBURY ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,11762d3105
17V0149,2017-04-09,2700 PRESBURY ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,41,BLACK,MALE,0,a80bc3e426
17H0086,2017-04-10,1600 N MOUNT ST,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,21,BLACK,MALE,0,a2b1cf5d1f
17H0086,2017-04-10,1600 N MOUNT ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,40,BLACK,MALE,0,06983dd907
17V0150,2017-04-10,5300 NELSON AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,29,BLACK,MALE,0,4428f13732
17V0150,2017-04-10,5300 NELSON AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,cd4238d879
17H0087,2017-04-11,1200 N LUZERNE AV,OPEN,SUSPECT,,,HOMICIDE,Firearm,0,0,21,BLACK,MALE,0,98b43bf042
17H0087,2017-04-11,1200 N LUZERNE AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,4981aae65b
17V0151,2017-04-11,2020 LINDEN AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,17d63cf2e3
17V0151,2017-04-11,2020 LINDEN AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,31,BLACK,FEMALE,0,80105c00f3
17V0151,2017-04-11,2020 LINDEN AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,35,BLACK,MALE,0,d4b8e34786
17V0152,2017-04-11,4400 PARK HEIGHTS AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,48950cde01
17V0152,2017-04-11,4400 PARK HEIGHTS AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,d95daaafbb
17V0153,2017-04-12,2400 FREDERICK AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,1,d780d8fe5a
17V0154,2017-04-12,1100 W PRATT ST,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,30,BLACK,MALE,0,7328127679
17V0154,2017-04-12,1100 W PRATT ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,46,WHITE,MALE,0,598989e575
17V0155,2017-04-12,1800 RAMSAY ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,9b5f457f9c
17H0088,2017-04-13,4000 NORFOLK AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,33,BLACK,MALE,0,6869d8202a
17H0088,2017-04-13,4000 NORFOLK AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,16,BLACK,MALE,0,7461e7fc0e
17H0089,2017-04-14,3200 WOLCOTT AV,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,32,BLACK,MALE,0,1f69932d8d
17H0089,2017-04-14,3200 WOLCOTT AV,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,27,BLACK,MALE,0,1f69932d8d
17H0089,2017-04-14,3200 WOLCOTT AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,49,BLACK,MALE,0,0cd7730638
17H0090,2017-04-14,3900 WABASH AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,d414718f27
17V0156,2017-04-14,2000 LINDEN AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,5a353cc03c
17H0091,2017-04-15,800 BRIDGEVIEW RD,CLOSED,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,20,BLACK,MALE,0,03489b1df3
17H0091,2017-04-15,800 BRIDGEVIEW RD,CLOSED,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,27,BLACK,MALE,0,03489b1df3
17H0091,2017-04-15,800 BRIDGEVIEW RD,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,21,BLACK,MALE,0,b95268d7e1
17H0091,2017-04-15,800 BRIDGEVIEW RD,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,57,BLACK,MALE,0,fe2defccf9
17V0157,2017-04-15,2200 FLEETWOOD AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,19,BLACK,MALE,0,0df493b33e
17V0157,2017-04-15,2200 FLEETWOOD AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,17,BLACK,MALE,0,7f64599588
17V0157,2017-04-15,2200 FLEETWOOD AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,c483bbc0b9
17V0158,2017-04-15,1800 HARLEM AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,662337203f
17V0158,2017-04-15,1800 HARLEM AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,55,BLACK,MALE,0,0f79688f80
17V0158,2017-04-15,1800 HARLEM AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,90,BLACK,FEMALE,0,4a7734c57f
17H0092,2017-04-16,1400 N CAROLINE ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,28,BLACK,MALE,0,21a19536d7
17H0093,2017-04-16,4128 6TH ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,18,BLACK,MALE,0,b372f80069
17H0093,2017-04-16,4128 6TH ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,25,BLACK,MALE,0,4c52aa0483
17V0159,2017-04-16,1800 E LAFAYETTE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,53,BLACK,MALE,0,37943ebff8
17V0161,2017-04-16,1611 BANK ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,45,HISPANIC,MALE,0,d86c0d8f4f
17V0162,2017-04-16,1300 PROCTOR ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,15,BLACK,MALE,0,bb93ca342f
17V0163,2017-04-16,800 APPLETON ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,bc6fcaccd4
17V0163,2017-04-16,800 APPLETON ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,dee0f78daf
17H0094,2017-04-17,4827 CLAYBURY AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,34,BLACK,MALE,0,94988144d2
17H0094,2017-04-17,4827 CLAYBURY AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,28,BLACK,FEMALE,0,b9c267477b
17V0166,2017-04-17,1800 WILKENS AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,31,BLACK,MALE,0,ae5fc7ee3e
17V0166,2017-04-17,1800 WILKENS AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,336ccd2949
17V0167,2017-04-17,2000 W PRATT ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,19,BLACK,MALE,0,32532098f4
17V0167,2017-04-17,2000 W PRATT ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,46,BLACK,MALE,0,93f6cf059d
17H0095,2017-04-18,3000 PRESSTMAN ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,39,BLACK,MALE,0,4374c7ca52
17V0168,2017-04-18,4400 PARK HEIGHTS AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,fbb0bf2c3d
17V0169,2017-04-19,2716 E CHASE ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,d9a31f78ad
17V0169,2017-04-19,2716 E CHASE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,98b43bf042
17V0170,2017-04-19,5915 RADECKE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,599bc11ed1
17V0171,2017-04-19,1100 WICKLOW RD,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,40,BLACK,MALE,0,8fa5e1d1ef
17H0096,2017-04-20,5000 PALMER AV,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,39,BLACK,MALE,0,7c98eae689
17H0096,2017-04-20,5000 PALMER AV,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,18,BLACK,MALE,0,7c98eae689
17H0096,2017-04-20,5000 PALMER AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,17,BLACK,MALE,0,4ef9dcc5f9
